id,title,readyInMinutes,servings,image,cuisines,dish,ingredients,grocery,instructions
715769,Broccolini Quinoa Pilaf,30,2,https://spoonacular.com/recipeImages/715769-312x231.jpg,Italian,1,"{'broccolini': '0.5 bunch', 'garlic clove': '0.5 ', 'olive oil': '0.5 tbsp', 'onion': '0.25 cup', 'quinoa': '0.5 cup', 'vegetable broth': '1.0 cups', 'walnuts': '1.0 oz'}","['broccolini', 'garlic clove', 'olive oil', 'onion', 'quinoa', 'vegetable broth', 'walnuts']","In a large pan with lid heat olive oil over medium high heat.Add onions and cook for 1 minute.Add garlic and cook until onions are translucent and garlic is fragrant.Add quinoa to pan, stir to combine. Slowly add in broth and bring to a boil.Cover and reduce heat to low, cook for 15 minutes.In the last 2-3 minutes of cooking add in broccolini on top of the quinoa (do not stir) and cover.Uncover and toss broccolini and quinoa together.Season to taste with salt and pepper.Add walnuts and serve hot."
648257,Italian Steamed Artichokes,35,1,https://spoonacular.com/recipeImages/648257-312x231.jpg,Italian,1,"{'artichoke': '1.0 pound', 'bay leaf': '1.0 ', 'coriander seeds': '0.25 tsp', 'dried basil': '0.5 tsp', 'garlic clove': '1.0 ', 'oregano': '0.5 tsp'}","['artichoke', 'bay leaf', 'coriander seeds', 'dried basil', 'garlic clove', 'oregano']","Snip the thorns off the artichoke leaves.Place the garlic slices inside the leaves throughout the artichoke.Put the artichoke into a medium-size saucepan.Add water to come halfway up the artichoke.Put the bay leaf in the water.Crush the coriander seeds, oregano and basil together; sprinkle on top of the artichoke.Cook over medium heat for 30 minutes, or until the leaves pull off easily."
1095745,Mushroom Hummus Crostini,30,4,https://spoonacular.com/recipeImages/1095745-312x231.jpg,Italian,1,"{'crusty bread': '0.25 loaf', 'mushrooms': '0.25 pound', 'spinach': '0.5 handfuls', 'chickpeas': '3.5 oz', 'garlic': '0.25 clove', 'lemon juice': '0.25 tbsp', 'tahini': '0.25 tbsp', 'olive oil': '0.25 tbsp', 'water': '0.5 tbsp', 'ground cumin': '0.06 tsp', 'harissa': '0.5 tbsp'}","['crusty bread', 'mushrooms', 'spinach', 'chickpeas', 'garlic', 'lemon juice', 'tahini', 'olive oil', 'water', 'ground cumin', 'harissa']","To make the hummus, place all ingredients in a food processor and blend until smooth. Adjust the amount of water and harissa pasta depending on how thick and spicy you want your hummus. It should still be spreadable. Set the hummus aside.Slice the mushrooms and fry in a shallow pan until they are golden and crispy. Once they are ready, push them to one side of the pan and add the spinach to wilt.To assemble the crostini, spread some hummus on a slice of the bread (you can toast it if you like), then top with some spinach and mushrooms.Serve immediately."
658753,Roma Tomato Bruschetta,45,4,https://spoonacular.com/recipeImages/658753-312x231.jpg,Italian,1,"{'balsamic vinegar': '0.5 tablespoons', 'extra virgin olive oil': '1.0 tablespoons', 'french bread': '0.25 loaf', 'fresh basil': '2.5 leaves', 'garlic': '0.25 clove', 'bell pepper': '1.0 servings', 'salt': '1.0 servings', 'tomatoes': '1.0 medium'}","['balsamic vinegar', 'extra virgin olive oil', 'french bread', 'fresh basil', 'garlic', 'bell pepper', 'salt', 'tomatoes']","Slice the bread on a bias about 1/2 inch thick. We need about 10-12 slices.Take 2 tablespoons of extra virgin olive oil and add salt and pepper (about 1/3 teaspoon each - as per taste).Brush this on both sides of the bread.Place these slices on a sheet pan and bake for about 3-4 minutes in a 400 degree preheated oven till golden brown. Once one side is done, turn over the crostini to the other side to crisp that as well.When the crostini are hot out the oven, rub a garlic clove on them.Chop the tomatoes.Chiffonade the basil and add to the tomatoes.Add salt, pepper, olive oil and balsamic vinegar and let it rest for a few minutes.Put a generous amount of tomato on the crostini and serve."
658515,Roasted Brussels Sprouts With Garlic,45,4,https://spoonacular.com/recipeImages/658515-312x231.jpg,Italian,1,"{'balsamic vinegar': '0.25 tablespoon', 'brussels sprouts': '0.38 pounds', 'extra virgin olive oil': '1.25 tablespoons', 'garlic': '0.25 clove', 'kosher salt': '1.0 servings'}","['balsamic vinegar', 'brussels sprouts', 'extra virgin olive oil', 'garlic', 'kosher salt']","Heat oven to 450 degrees. Trim bottom of Brussels sprouts and remove any undesirable outer leaves. Slice each sprout in half from top to bottom.Heat oil in a large heavy skillet over medium-high heat; put sprouts cut side down in one layer in pan.Add garlic, and sprinkle with salt and pepper.Cook, undisturbed, until sprouts begin to brown on bottom, and transfer to oven. Cook, shaking pan occasionally, until sprouts are quite brown and tender, about 1/2 hour.Taste, and adjust seasoning if necessary. Stir in balsamic vinegar, and serve hot or warm."
648275,Italian Tomato and Mozzarella Caprese,45,4,https://spoonacular.com/recipeImages/648275-312x231.jpg,Italian,1,"{'balsamic vinegar': '0.25 ounce', 'bell pepper': '1.0 servings', 'fresh basil leaves': '0.06 cup', 'kosher salt': '1.0 servings', 'olive oil': '0.06 cup', 'oregano leaves': '0.25 leaves', 'skim milk mozzarella': '3.0 ounces', 'vine ripened tomatoes': '0.25 pound'}","['balsamic vinegar', 'bell pepper', 'fresh basil leaves', 'kosher salt', 'olive oil', 'oregano leaves', 'skim milk mozzarella', 'vine ripened tomatoes']","On a large platter, arrange sliced tomatoes and drizzle with balsamic vinegar.Place one basil leaf on top of each tomato slice.Slice mozzarella and place on top of basil leaves.Sprinkle oregano, salt and black pepper on cheese and drizzle with the olive oil.This recipe yields 4 servings."
1095740,Golden Beet Panzanella,70,4,https://spoonacular.com/recipeImages/1095740-312x231.jpg,Italian,1,"{'lemon juice': '0.5 tablespoons', 'white wine vinegar': '0.5 tablespoons', 'shallot': '0.25 tablespoon', 'honey': '0.13 teaspoon', 'sumac': '0.25 tablespoon', 'olive oil': '0.06 cup', 'salt and pepper': '1.0 servings', 'golden beets': '1.0 medium', 'crusty multigrain bread': '1.0 slices', 'oranges': '1.0 ', 'sunflower seeds': '0.06 cup', 'pistachios': '0.08 cup', 'parsley': '0.08 cup', 'mint': '0.25 tablespoon'}","['lemon juice', 'white wine vinegar', 'shallot', 'honey', 'sumac', 'olive oil', 'salt and pepper', 'golden beets', 'crusty multigrain bread', 'oranges', 'sunflower seeds', 'pistachios', 'parsley', 'mint']","Sumac VinaigretteCombine all the dressing ingredients into a container and blend well. This can be made ahead of time to allow flavors to develop.Salad PrepPreheat oven to 400F. Wrap beets in foil and roast for about 1 hour until tender. Peel and dice.Toast the bread slices, cut into cubes and set aside.Peel the oranges and remove the white pith.Cut into segments.Crush the pistachios.Chop the parsley and mint.Salad AssemblyCombine the beets, orange segments, sunflower seeds, herbs, and 1/2 tablespoon sumac in a large bowl.Toss with half of the dressing.Add salt and pepper to taste.If eating immediately, add the cubed bread and more dressing. Toss until the bread cubes are coated with dressing. You may have dressing left over.Sprinkle the pistachios on top along with the remaining 1/2 tablespoon sumac, salt and pepper to taste.If making this ahead of time, toss with the bread cubes right before serving."
1095751,Fresh Tomato Risotto with Grilled Green Vegetables,60,4,https://spoonacular.com/recipeImages/1095751-312x231.jpg,Italian,1,"{'onion': '0.13 ', 'garlic': '0.25 clove', 'wine': '0.06 cup', 'vegetable stock': '1.0 cups', 'risotto rice': '0.25 cup', 'tomatoes': '1.5 ', 'broccoli': '0.5 cups', 'zucchini': '0.25 ', 'peas': '0.25 cup'}","['onion', 'garlic', 'wine', 'vegetable stock', 'risotto rice', 'tomatoes', 'broccoli', 'zucchini', 'peas']","Heat the vegetable stock in a saucepan and keep just below a simmer. Blend 4 of the tomatoes in a blender until purified, then add to the vegetable stock.Heat a large, deep skillet with 1 tbsp olive oil on a medium heat and add the onion and saute for 2-3 minutes until translucent.Add the garlic and saute for a further 1 minute.Add the rice to the pan and stir with the onion and garlic, cook for 1 minute so the rice is coated. Then add the wine and stir cooking until the wine is completely absorbed.Begin to add the stock and tomato mixture into the rice dish, stirring each time and making sure each ladle is absorbed before adding the next. Keep going until all the stock is used up, this should take between 35-45 minutes.Dice the other two tomatoes and add in at the end to warm through.Grill your green vegetables (wrapped in foil if you are using small veggies) until they are cooked but still have some bite.Serve immediately with risotto."
648190,Italian Pasta Salad with organic Arugula,45,4,https://spoonacular.com/recipeImages/648190-312x231.jpg,Italian,1,"{'arugula': '0.06 pound', 'chick peas': '0.25 can', 'extra-virgin olive oil': '0.25 cup', 'farfalle': '0.25 pound', 'fresh basil': '0.25 tablespoon', 'juice of lemon': '0.25 ', 'oregano': '0.25 tablespoon', 'pecorino romano cheese': '0.25 cup', 'salt and pepper': '1.0 servings', 'sundried tomatoes': '0.25 cup'}","['arugula', 'chick peas', 'extra-virgin olive oil', 'farfalle', 'fresh basil', 'juice of lemon', 'oregano', 'pecorino romano cheese', 'salt and pepper', 'sundried tomatoes']","Boil PastaMeanwhile in a pasta bowl add arugala, sundried tomatoes, lemon, chick peas, olive oil, cheese add pasta top with herbs and salt and pepper"
656972,Potato Gnocchi With Kale and Mushrooms In A Goat Cheese Sauce,45,4,https://spoonacular.com/recipeImages/656972-312x231.jpg,Italian,1,"{'baking potatoes': '0.38 pounds', 'flour': '0.25 cup', 'egg yolk': '0.25 ', 'kosher salt': '0.25 teaspoon', 'fresh nutmeg': '0.06 teaspoon', 'olive oil': '0.5 teaspoons', 'mushrooms': '2.0 ounces', 'kale': '0.5 cups', 'goat cheese': '1.0 ounces', 'skim milk': '0.13 cup', 'salt and pepper': '0.25 serving'}","['baking potatoes', 'flour', 'egg yolk', 'kosher salt', 'fresh nutmeg', 'olive oil', 'mushrooms', 'kale', 'goat cheese', 'skim milk', 'salt and pepper']","Preheat oven to 400F. Pierce potatoes several times each with a fork and bake until soft, about 1 hour.Remove from the oven and let cool.Cut the potatoes in half and scoop the flesh into a medium-sized bowl and mash until smooth. You can also use a potato ricer or food mill and rice.Let cool to room temperature.Line a large backing sheet with parchment paper.Add flour to the potatoes and mix.  Form a well in the middle of the mixture and add yolk, nutmeg and salt. Using a fork, stir until the potato mixture is evenly coated, it will not be completely smooth. Form the dough into a ball and divide into 4 equally-sized pieces.Roll each piece of dough between your hands and a lightly floured work surface into a 3/4 inch diameter rope.Cut the rope int 3/4-inch pieces and indent each piece with a fork. (The indent is optional, but will help the gnocchi hold the sauce.)Place the pieces on the parchment and repeat with the remaining dough.Bring a large pot of salted water to a rolling boil and add the gnocchi in batches. You don't want the water to stop boiling. It will sink to the bottom of the pot. Stirring occasionally, let the gnocchi cook until it floats and is cooked through, about 4 minutes. With a slotted spoon, transfer the cooked gnocchi to a bowl and set aside.In a large skillet, heat the oil over medium-high heat.Add the mushrooms and sautee until browned and most of the moisture has cooked off.Add the kale and continue to cook until it just begins to wilt, about 1 minute.Add milk and goat cheese and stir continuously until well blended.Add gnocchi and stir until coated and warmed through.Add salt and pepper to taste."
