id,title,readyInMinutes,servings,image,cuisines,dish,ingredients,grocery,instructions
649225,Lamb Moussaka,45,12,https://spoonacular.com/recipeImages/649225-312x231.jpg,"['Mediterranean', 'European', 'Greek']",1,"{'all purpose flour': '0.04 cup', 'canned tomatoes': '0.08 can', 'cup cake': '0.08 cup', 'dry red wine': '0.04 cup', 'egg': '0.33 ', 'eggplant': '0.21 pounds', 'fat-free milk': '0.33 cups', 'fat free mozzarella cheese': '0.25 cups', 'fresh parsley': '0.04 cup', 'garlic': '0.17 ', 'ground lamb': '0.17 pounds', 'bbq sauce': '1.0 servings', 'meat': '1.0 servings', 'olive oil': '0.02 cup', 'onion': '0.17 medium', 'oregano leaves': '0.08 tablespoon', 'salt': '0.08 teaspoon', 'salt and pepper': '0.08 ', 'tomato paste': '0.08 can', 'zucchini': '0.25 '}","['all purpose flour', 'canned tomatoes', 'cup cake', 'dry red wine', 'egg', 'eggplant', 'fat-free milk', 'fat free mozzarella cheese', 'fresh parsley', 'garlic', 'ground lamb', 'bbq sauce', 'meat', 'olive oil', 'onion', 'oregano leaves', 'salt', 'salt and pepper', 'tomato paste', 'zucchini']","CUT eggplant into 1/4"" (5mm) thick slices.Layer in colander, sprinkling each layer with salt.Let stand 30 minutes.RINSE eggplant; pat dry.Place in single layer on baking sheet.Brush with olive oil. Broil, turning once for 4 to 6 minutes on each side, until golden and softened. Set aside. Repeat until all eggplants are cooked.SAUTE zucchini in large oiled frying pan until tender-crisp. Set aside.Meat Sauce:COOK lamb in large saucepan on high heat, breaking up with spoon, for 5 minutes.Drain off fat.Add onions, garlic and oregano. Cook on medium for 5 minutes.Add tomatoes, tomato paste and wine. Simmer 10 minutes, or until mixture starts to thicken. Stir in parsley, salt and pepper. Set aside.White Sauce:MELT margarine in large saucepan.Add flour, mixing until smooth. Gradually add milk. Cook, stirring constantly until mixture comes to a boil and is thickened.Add salt and nutmeg."
649196,Lamb Chop Fry,45,10,https://spoonacular.com/recipeImages/649196-312x231.jpg,[],1,"{'chillies': '0.4 ', 'curry powder': '0.2 tablespoons', 'ginger': '0.1 inch', 'juice of lemon': '0.1 ', 'lamb chops': '0.4 ', 'oil': '1.0 servings', 'salt': '1.0 servings'}","['chillies', 'curry powder', 'ginger', 'juice of lemon', 'lamb chops', 'oil', 'salt']","Wash the lamb chops,pat dry, keep aside, ,grind all the above masalas add a tbsp of oil and apply to the chops .marinate for 45 minutes.heat oil in a heavy bottomed pan place the chops in the pan reduce the flame and cover and cook turn and cook on the other side till done.serve hot as a starter or with chapatis"
649248,Lamb Tagine Stew,45,4,https://spoonacular.com/recipeImages/649248-312x231.jpg,[],1,"{'black pepper': '0.13 teaspoon', 'carrot': '1.0 ', 'cinnamon': '0.13 teaspoon', 'green peas': '0.13 pound', 'juice of lemon': '1.0 ', 'lamb': '0.5 pounds', 'lamb stock': '1.0 cups', 'mushroom': '0.25 cup', 'olive oil': '1.0 tablespoons', 'onion': '0.25 small', 'oregano': '0.13 teaspoon', 'parsley': '0.75 teaspoons', 'salt': '1.0 servings'}","['black pepper', 'carrot', 'cinnamon', 'green peas', 'juice of lemon', 'lamb', 'lamb stock', 'mushroom', 'olive oil', 'onion', 'oregano', 'parsley', 'salt']","Saute lamb chops in 2 teaspoons of olive oil.Place 2 teaspoons of olive oil in a wok and add onions, carrots, salt and pepper, oregano and stock.Add lamb, mushrooms and peas.In a separate bowl, mix parsley, lemon juice and cinnamon.Add this mixture to the wok.Serve with couscous."
649199,Lamb Chops Masala,45,1,https://spoonacular.com/recipeImages/649199-312x231.jpg,"['Indian', 'Asian']",1,"{'cayenne': '1.0 tablespoon', 'coriander': '1.0 serving', 'cumin seeds': '1.0 teaspoon', 'duck fat': '1.0 serving', 'garam masala': '1.0 teaspoon', 'garlic': '2.0 Cloves', 'ginger': '3.0 ', 'lamb chops': '8.0 rib', 'lemon juice': '3.0 tablespoons', 'onions': '2.0 medium', 'salt': '1.0 serving', 'tomatoes': '1.0 serving', 'yoghurt': '12.0 ounces'}","['cayenne', 'coriander', 'cumin seeds', 'duck fat', 'garam masala', 'garlic', 'ginger', 'lamb chops', 'lemon juice', 'onions', 'salt', 'tomatoes', 'yoghurt']","Here's a tasty Punjabi recipe for lamb chops. My folks originated from this area of the sub-continet and hence this was popular at home.Put the ginger and garlic into the container of an electric blender with 2-3 tablespoons of water and blend to a paste.Put the chops, tomatoes, onions, cayenne pepper, yoghurt, salt and ginger-garlic paste into a large wok or heavy-bottomed saucepan. Stir and bring to the boil. Turn the heat to low, cover and simmer for 50 minutes or until the chops are almost cooked.Add the cumin seeds and simmer for 10 to 15 minutes or until the meat is tender and the sauce thick.Add the garam masala and lemon juice and stir.Sprinkle fresh coriander over the top and serve.TIPSIn the Punjab, tomatoes are grated to make a puree - don't be tempted to use ready-prepared tomato puree instead of fresh.The spice combinations in garam masala vary in different parts of India. In the Punjab this one which you can try making yourself is common: 5 tbsps coriander seeds, 3 tbsps cumin seeds, 2 1/2 tbsps black peppercorns, 2 1/2 black cardamom seeds, 2 in cinnamon stick, 4-5 cloves, 1/6 nutmeg.Put the coriander and the cumin into a cast-iron frying-pan over a medium heat.Stir until lightly roasted. Allow to cool. Grind with the remaining ingredients in a clean coffee grinder and store in a tightly lidded jar.This rich flavoursome dish originates in the fertile Punjab, a state now divided between India and Pakistan. There is nothing more important to a Punjabi man's diet than bread, and meals are accompanied by flat round cornbread rotis or rich, flaky pan-fried paratha layered with ghee(clarified butter).Rice is reserved for special occasions or for rice pudding, for the only food that makes a Punjabi feel he has eaten a proper meal is his bread! You of course, can serve this dish with plain boiled rice."
649182,Lamb and Bacon Burgers,45,6,https://spoonacular.com/recipeImages/649182-312x231.jpg,['American'],1,"{'bacon': '0.5 strips', 'breadcrumbs': '0.33 ounces', 'egg': '0.17 ', 'ground lamb': '0.08 ', 'iceberg lettuce': '1.0 servings', 'onion': '0.17 small', 'oregano': '0.33 teaspoons', 'salt and pepper': '1.0 servings', 'sub rolls': '1.0 ', 'tomatoes': '1.0 servings'}","['bacon', 'breadcrumbs', 'egg', 'ground lamb', 'iceberg lettuce', 'onion', 'oregano', 'salt and pepper', 'sub rolls', 'tomatoes']","In a large bowl, mix together the lamb, breadcrumbs, onion, oregano, bacon and salt and pepper. Bind together with the egg.Divide the mixture into 6, roll into balls and flatten with the palm of your hand. Chill in the refrigerator for 30 minutes.Place the burgers on a preheated grill and cook for 5-6 minutes each side, or until cooked to your preferred doneness.Serve each burger in a warm toasted roll filled with a lettuce and tomato garnish."
649186,Lamb and Mushroom Stew,45,6,https://spoonacular.com/recipeImages/649186-312x231.jpg,[],1,"{'bell pepper': '1.0 servings', 'carrots': '0.17 cup', 'cloves': '0.83 ', 'cornstarch': '0.17 tablespoon', 'dry red wine': '0.17 cup', 'fresh basil leaves': '0.5 tablespoons', 'fresh rosemary leaves': '0.17 tablespoon', 'fresh shiitake mushrooms': '0.08 pound', 'garlic cloves': '0.67 ', 'lamb shoulder': '0.33 pounds', 'mushrooms': '0.08 pound', 'onions': '0.13 pound', 'pancetta': '0.33 ounces', 'peas': '1.67 oz', 'potatoes': '1.0 servings', 'salt': '0.08 teaspoon'}","['bell pepper', 'carrots', 'cloves', 'cornstarch', 'dry red wine', 'fresh basil leaves', 'fresh rosemary leaves', 'fresh shiitake mushrooms', 'garlic cloves', 'lamb shoulder', 'mushrooms', 'onions', 'pancetta', 'peas', 'potatoes', 'salt']","In a 6-quart pressure cooker over high heat, frequently stir lamb until browned, about 15 minutes. With a slotted spoon, transfer lamb to a bowl.Meanwhile, rinse common mushrooms, trim stem ends, and quarter mushrooms. Rinse shiitakes, discard stems, and slice caps.In cooker, stir common mushrooms, shiitakes, onions, carrots, garlic, and pancetta until onions are lightly browned, about 10 minutes.Add lamb and juices, wine, basil, rosemary, and cloves.Seal cooker. Following manufacturer's instructions, bring to maximum pressure (15 pounds); adjust heat to stabilize cooking rate. Cook 20 minutes. Release pressure quickly, running cold water over pan.Open pan. If desired, discard cloves.Add peas to pan.Mix cornstarch with 2 tablespoons water and stir into mixture, then stir stew over high heat until boiling. Season to taste with salt and pepper.Serve with mashed potatoes or cooked rice.This recipe yields 6 servings."
649214,Lamb In Red Mole Sauce,45,4,https://spoonacular.com/recipeImages/649214-312x231.jpg,[],0,"{'chipotle peppers': '0.5 ', 'peppers': '0.5 ', 'plum tomatoes': '2.0 ', 'garlic': '0.75 cloves', 'oregano': '0.25 teaspoon', 'cinnamon': '0.25 teaspoon', 'sesame seeds': '0.25 tablespoon', 'pepper': '0.13 teaspoon', 'canola oil': '0.75 tablespoons', 'chocolate': '0.38 ounces', 'salt': '0.13 teaspoon', 'tomato sauce': '2.0 ounces', 'lamb shoulder': '0.25 ', 'salt and pepper': '0.25 serving'}","['chipotle peppers', 'peppers', 'plum tomatoes', 'garlic', 'oregano', 'cinnamon', 'sesame seeds', 'pepper', 'canola oil', 'chocolate', 'salt', 'tomato sauce', 'lamb shoulder', 'salt and pepper']","To make mole sauce, soak chipotle peppers in hot water until soft.Remove seeds and stem.Puree chipotles, roasted peppers, tomatoes and garlic until smooth and set aside.Toast oregano, cinnamon, sesame seeds and pepper until fragrant.In a saucepan, heat canola oil, then add pureed vegetables, spices, chocolate, salt and tomato sauce.Heat until chocolate melts and then continue to simmer, covered, for 15 minutes, stirring frequently. If sauce is too thick, add water to thin as needed.Heat oil in a large skillet.Season lamb on all sides liberally with salt and pepper, then sear in skillet until a brown crust forms on all sides.Lay browned lamb in a piece of heavy duty aluminum foil and pour mole sauce over. Seal tightly so that no air escapes and the sauce wont leak out. (Double foil is a good idea.)Bake at 325 degrees F for 3-4 hours, until lamb is tender and falls from the bone."
157834,LAMB AND KIDNEY HOT- POT,90,4,https://spoonacular.com/recipeImages/157834-312x231.jpg,[],1,"{'butter': '6.25 g', 'ground pepper': '1.0 servings', 'lamb': '175.0 g', 'onions': '56.25 g', 'potatoes': '175.0 g', 'salt': '1.0 servings', 'water': '68.75 ml'}","['butter', 'ground pepper', 'lamb', 'onions', 'potatoes', 'salt', 'water']","Heat the oven to 160 c. gas markTrim the pieces of meat of any surplus fat and rinse off any loose splinters of bone (sometimes the bones splinter when the butcher chops them).Peel away the fat surrounding the kidney. Nick the skin on the rounded side of each kidney and draw it back on each side until it is attached by the core only. Draw out as much core as possible and then cut off skin and core close ti kidney.Cut each kidney in half horizontally.Peel the onion and cut into thin slices.Peel the potatoes and cut into 6 mm. thick slices.Fill a hot-pot or deep casserole with alternate layers of potato, meat and kidney, and onions, starting with a layer of potatoes. Season lightly between each layer.Pour on the cold stock. Top with a layer of potato, arranging the slices so that they overlap each other like roof tiles to completely cover the meat. Do the potatoes with tiny pieces of butter, and put the lid on tightly.Cook in the centre of the oven for one and an half hour, reducing heat if necessary.Uncover the hot-pot and cook for a further half an hour to allow the potatoes to brown.Serve from the pot."
649178,Lamb & Sweet Potato Pot Pie,45,8,https://spoonacular.com/recipeImages/649178-312x231.jpg,[],1,"{'bay leaf': '0.13 ', 'black pepper': '0.06 tablespoon', 'butter': '0.09 cup', 'caraway seeds': '0.06 teaspoon', 'celery stalks': '0.25 ', 'cornstarch': '0.13 tablespoon', 'demi glace': '0.38 ounces', 'flour': '0.38 tablespoons', 'fresh rosemary': '0.25 teaspoons', 'fresh thyme': '0.19 teaspoons', 'garlic': '0.5 cloves', 'ice water': '1.0 tablespoons', 'kosher salt': '0.13 tablespoon', 'lamb': '0.13 pound', 'lemon zest': '0.13 ', 'milk': '0.19 tablespoons', 'olive oil': '1.0 servings', 'orange zest': '0.13 ', 'peas': '0.13 cup', 'pie crust': '1.0 servings', 'red onion': '0.06 large', 'red wine': '0.13 cup', 'salt': '0.13 teaspoon', 'shortening': '0.06 cup', 'sugar': '0.13 tablespoon', 'sweet potatoes': '0.25 large', 'water': '0.06 cup'}","['bay leaf', 'black pepper', 'butter', 'caraway seeds', 'celery stalks', 'cornstarch', 'demi glace', 'flour', 'fresh rosemary', 'fresh thyme', 'garlic', 'ice water', 'kosher salt', 'lamb', 'lemon zest', 'milk', 'olive oil', 'orange zest', 'peas', 'pie crust', 'red onion', 'red wine', 'salt', 'shortening', 'sugar', 'sweet potatoes', 'water']","Start with crust.Combine flour, sugar, rosemary, thyme and salt in a large bowl.Add chilled butter and combine with a pastry blender.Add shortening and combine to cut into flour and butter mixture.Mixture should resemble coarse cornmeal.Slowly add ice water by tablespoons.Mix well after each addition until dough begins to stick together.Place dough on a flat surface and divide into 2 even pieces.Roll into balls, dust lightly with flour and wrap in plastic.Place in fridge for at least an hour.Toss lamb with salt, pepper, caraway seeds, garlic and flour.  Set aside.As dough chills, swirl a bit of olive oil in the bottom of a very wide and deep pan. When sizzling, add lamb pieces and cook on medium heat until just browned.  Scoop onto a separate plate.If necessary, swirl a bit more olive oil in the same pan.  Scrape up all the drippings on the pan, then slide onion and celery, cooking down until they soften and go translucent.Pour in wine and demi glace.  Stir well.Add lamb back to the vegetables, followed by peas and bay leaf.   Cover, turn down to a simmer and cook about 15 minutes.Stir together water and cornstarch and pour into lamb and veggies.Mix well.Add sweet potatoes and cook another 5-7 minutes.Remove from heat and cool completely.Remove bay leaf.Once filling has cooled, take chilled dough and, on a floured surface, roll one ball for bottom crust layer.  Drop in 9-inch pie dish and trim edges.Place in the fridge and roll second piece of dough for top.Remove bottom crust layer from fridge and pour in filling.  Top with second layer and trim edges if necessary.Roll top crust edge over bottom crust.  Put back in the fridge or pop in freezer 2-4 minutes for a quick chill if dough feels at all soft.*Just before baking, brush milk over top crust.Bake in a preheated oven at 375 degrees for 45-50 minutes or until golden brown.Heres where you can make this dish early.Let the filling cool completely in the fridge.  When cool, assemble pie with both layers and filling and chill until ready to bake.  As for the continuous chilling methods, this is the best way to keep a flakey crust.  Never, never, never bake soft, soggy dough.  Avoid a disaster and overchill if necessary!"
649187,Lamb and Rice Noodle Stir Fry,45,4,https://spoonacular.com/recipeImages/649187-312x231.jpg,[],1,"{'baby corn': '31.25 grams', 'bean sprouts': '50.0 grams', 'coriander': '0.75 tablespoons', 'elk fillet': '112.5 grams', 'garlic': '0.5 ', 'ginger root': '12.5 ', 'horseradish': '0.5 teaspoons', 'bbq sauce': '1.0 tablespoons', 'macadamia nuts': '12.5 grams', 'mustard': '0.5 teaspoons', 'red bell pepper': '0.25 ', 'rice noodles': '31.25 grams', 'soy sauce': '0.25 ', 'spring onions': '2.0 ', 'sunflower oil': '0.75 tablespoons'}","['baby corn', 'bean sprouts', 'coriander', 'elk fillet', 'garlic', 'ginger root', 'horseradish', 'bbq sauce', 'macadamia nuts', 'mustard', 'red bell pepper', 'rice noodles', 'soy sauce', 'spring onions', 'sunflower oil']",Heat the wok on the floor of the roasting ovenuntil required.Soak the rice noodles in boiling water for 5 minutes.Drain them and rinse thoroughly in cold water then leave until required.Add the oil to the wok then stir fry the lamb on the boiling platefor 3 to 4 minutes until well browned.Add all the vegetables except the bean sprouts.Continue stir frying for 3 to 4 minutes then add the bean sprouts nuts horseradish mustard ginger and salt or soy sauce to taste.Toss in the rice noodles with the hot sin sauce and cook for a further 12 minutes until everything is piping hot.Serve immediatley garnished with the coriander.Noodles can be made from many different cereals and I have used the rice variety for this stir fry as they are very quick to cook and a little bit different. Use the agaluxe wok or a heavy ground based wok for this recipe.Serves 4
