id,title,readyInMinutes,servings,image,cuisines,dish,ingredients,grocery,instructions
637876,Chicken 65,45,6,https://spoonacular.com/recipeImages/637876-312x231.jpg,[],1,"{'boneless chicken breast': '83.33 grams', 'chili powder': '0.33 tsp', 'ginger garlic paste': '0.67 tbsp', 'salt': '0.08 tbsp', 'turmeric powder': '0.04 tsp', 'yogurt': '0.67 tbsp'}","['boneless chicken breast', 'chili powder', 'ginger garlic paste', 'salt', 'turmeric powder', 'yogurt']","Take a large bowl mix in the ginger and garlic paste, yogurt, red chilly powder, turmeric powder, and salt.Mix well to from smooth and thick paste, add the chicken pieces to the masala paste and  marinaded for 4 hours.Heat enough oil in a pan to deep fry the marinaded chicken pieces. Deep fry the chicken pieces in batches till crisp and golden color.Note: The taste of the Chicken 65 depends mainly on the amount of time it gets marinated in the masala, it is best to marinate the chicken pieces the day before."
716342,Chicken Suya,45,1,https://spoonacular.com/recipeImages/716342-312x231.jpg,[],1,"{'Spice Rub': '1.5 Tablespoons', 'chicken': '1.0 pound', 'chilli powder': '1.0 teaspoon', 'cooking oil': '1.0 ', 'ice cubes': '1.0 cubes', 'onions': '1.0 serving', 'salt': '1.0 serving'}","['Spice Rub', 'chicken', 'chilli powder', 'cooking oil', 'ice cubes', 'onions', 'salt']","Heat the oven to 500 F.Wash and season the chicken with the Suya spice, chilli powder, seasoning cubes, salt and drizzle the oil over it.Place the chicken in the oven and grill for 40 minutes. Check the chicken occasionally and flip on both sides so it can cook properly.Serve hot garnished with the onions and tomato and a bit of suya spice sprinkled over the chicken."
638420,Chicken Wings,45,30,https://spoonacular.com/recipeImages/638420-312x231.jpg,[],1,"{'brown sugar': '0.07 tablespoons', 'chicken drummettes': '0.11 pounds', 'garlic powder': '0.03 teaspoon', 'ground cumin': '0.07 teaspoons', 'honey': '1.0 servings', 'kosher salt': '0.03 tablespoon', 'tabasco sauce': '1.0 servings', 'taco seasoning': '0.07 tablespoons', 'vegan cream cheese': '0.1 tablespoons', 'yogurt': '0.07 tablespoons'}","['brown sugar', 'chicken drummettes', 'garlic powder', 'ground cumin', 'honey', 'kosher salt', 'tabasco sauce', 'taco seasoning', 'vegan cream cheese', 'yogurt']","Add chicken into a large glass or stainless steel bowl, toss all the seasonings and brown sugar over the chicken.Cover with plastic wrap and refrigerate for an hour or two.Preheat the oven temperature to 400 degrees F.Place all the seasoned chicken onto a parchment lined baking sheet spread out so that they don't touch.  If you are doubling the recipe use two pans.Bake for 35 minutes.In a large bowl, add about 2 tablespoons of honey (or more if you like) and a few splashes of tabasco sauce (less or more to your liking).Add the chicken, if it feels to hot to toss, wait a few minutes or use two spoons to coat the chicken."
638308,Chicken Satay,45,4,https://spoonacular.com/recipeImages/638308-312x231.jpg,[],1,"{'chicken meat': '125.0 grams', 'chilli powder': '0.25 teaspoon', 'coconut cream': '1.5 tablespoons', 'crunchy peanut butter': '0.25 tablespoon', 'ground coriander': '0.25 tablespoon', 'ground cumin': '0.38 tablespoons', 'groundnut': '0.13 cup', 'peanut satay sauce': '1.5 tablespoons', 'salt': '0.25 teaspoon', 'soy sauce': '0.5 teaspoons', 'sugar': '0.5 teaspoons', 'turmeric powder': '0.5 teaspoons', 'vegetable oil': '0.06 cup', 'water': '0.06 cup'}","['chicken meat', 'chilli powder', 'coconut cream', 'crunchy peanut butter', 'ground coriander', 'ground cumin', 'groundnut', 'peanut satay sauce', 'salt', 'soy sauce', 'sugar', 'turmeric powder', 'vegetable oil', 'water']","Soak 20 bamboo skewers for at least 2 hours in a glass of water. This is to prevent the sticks from burning and breaking when placed under the grill or over the coals.Add the ground coriander, ground cumin, turmeric powder, chilli powder, salt, saugar, coconut cream and vegetable oil in a large bowl.Mix well.Cut the chicken into long thin strips.Marinate the chicken in the sauce. Ensure the chicken are well coated.Tightly seal the bowl with cling wrap and place in the fridge. Leave to marinade for at least 4 hours. The longer, the better.In the meantime, prepare the sauce.Look for a reputable brand of satay sauce. I always use Lee Kum Kee.Add about 6 tablespoons of the satay sauce into a bowl.The rest of these steps are to be done, subject to taste. I like to taste as I add the other condiments.Add the crunchy peanut butter, coconut cream and water. If the sauce is too thick, thin it down with a little more water.Add the dark soy sauce, sugar and ground peanutsSeal the bowl with cling wrap and set aside until ready to serve. Before serving, warm the satay sauce in the microwave oven, covered slightly, for approximately 1.5 to 2mins.When you are ready to grill the chicken, start forming satays by piercing the chicken through the bamboo skewers. I find it alot easier to pierce the meat into the sticks when they are long strips and I pierce through in an undulating manner.  Set aside until ready to use.Preheat your oven to 200 deg Celsius at GRILL.Place your oven shelf higher and closer to the top too.Lay the satay sticks on a cooling mesh sitting over a flat baking sheet to collect drippings.Place the tray of satay under the grill. And grill for 10 to 20 mins. It really depends on how thick your chicken sticks are.Remove the tray from the oven when one side of the satay is a golden brown (not dark brown!). Turn over the satay to the other side. And continue to grill till it has a nice dark golden brown. I like it a little burnt.Serve warm with satay sauce and sliced cucumber."
638086,Chicken Fingers,30,2,https://spoonacular.com/recipeImages/638086-312x231.jpg,[],1,"{'cayenne pepper': '0.5 dash', 'chicken breasts': '0.5 pound', 'cornflakes': '0.75 cup', 'egg white': '0.5 ', 'italian seasoning': '0.13 teaspoons', 'paprika': '0.13 teaspoons', 'parmesan cheese': '1.0 teaspoons', 'water': '0.5 Tablespoon'}","['cayenne pepper', 'chicken breasts', 'cornflakes', 'egg white', 'italian seasoning', 'paprika', 'parmesan cheese', 'water']","Preheat oven to 400 degreesLine a baking sheet with parchment paper or line the bottom with foil and place a cookie rack on top and spray with cooking spray, set asideIn a shallow bowl add egg whites and waterIn another shallow bowl add cornflakes, cheese, and seasonings, stir until combinedCut chicken breasts horizontally and then cut into strips.Dredge the chicken in egg whites, then dip into cornflake mixture.Place on baking sheet. Do the same for all the chicken.Bake for 18 minutes or until chicken is done."
638174,Chicken Lo Mein,45,2,https://spoonacular.com/recipeImages/638174-312x231.jpg,[],1,"{'bean sprouts': '0.5 cup', 'bok choy': '0.5 cup', 'carrot': '0.25 cup', 'cooked spaghetti': '1.0 cups', 'garlic': '0.5 clove', 'ginger': '1.0 teaspoons', 'low sodium chicken broth': '0.25 cup', 'low sodium soy sauce': '0.5 tablespoon', 'mushrooms': '0.25 cup', 'peanut oil': '1.0 teaspoons', 'scallions': '2.0 ', 'skinless boneless chicken breast': '2.5 ounces'}","['bean sprouts', 'bok choy', 'carrot', 'cooked spaghetti', 'garlic', 'ginger', 'low sodium chicken broth', 'low sodium soy sauce', 'mushrooms', 'peanut oil', 'scallions', 'skinless boneless chicken breast']","In a large nonstick skillet, heat oil; add ginger and garlic and cook over medium heat for 1 minute.Add chicken and carrot; cook over medium-high heat, stirring occasionally, until chicken is lightly browned, about 2 minutes.Add remaining ingredients except noodles; cook, stirring constantly, until carrot is tender-crisp, about 3 minutes.  Stir in noodles and cook until heated through, about 1 minute."
638125,Chicken In A Pot,45,4,https://spoonacular.com/recipeImages/638125-312x231.jpg,[],0,"{'whole chicken': '1.13 pounds', 'kosher salt': '0.5 teaspoons', 'ground pepper': '0.06 teaspoon', 'olive oil': '0.25 tablespoon', 'onion': '0.38 cup', 'celery': '0.31 cup', 'garlic cloves': '1.5 medium', 'bay leaves': '1.25 small', 'thyme': '1.0 sprigs', 'lemon juice': '0.13 '}","['whole chicken', 'kosher salt', 'ground pepper', 'olive oil', 'onion', 'celery', 'garlic cloves', 'bay leaves', 'thyme', 'lemon juice']","Adjust oven rack to lowest position and pre- heat oven to 250 degreesRinse chicken under cold water and pat dry. Season well with salt and pepper on each sideHeat olive oil in large Dutch Oven (9 quarts), over medium heat. Do not allow oil to smokePlace chicken breast side down. Cook until breast is lightly browned, about 5 minutesUsing a wooden spoon inserted into cavity of the bird and flip chicken breast side up, add remaining ingredients except lemon juice, and cook about 6 to 8 minutesRemove from heat.Place a large aluminum sheet over the pot, place the lid on top. This is to ensure a tight seal, so that no vapors escape during the cooking processTransfer the Dutch Oven in your pre heated oven. Cook approximately 1:30 minutesRemoved pot from the oven and check the chicken internal temperature (must be at least 160 degrees)Remove chicken and place onto a carving board, tent with foil and allow to rest about 20 minutesStrain chicken juices from the pot through a fine mesh.Place the juices into a fat separatorPour the juices into a saucepan (discard any of the fat left in the separator), add lemon juice and any juices from the carving board.  Cook approximately 5 minutes and serve!"
667707,chicken marbella,75,5,https://spoonacular.com/recipeImages/667707-312x231.jpg,[],1,"{'bay leaves': '0.6 ', 'brown sugar': '0.05 cup', 'capers': '0.05 cup', 'chicken': '1.0 lbs', 'coarse salt and pepper': '1.0 servings', 'from 1/2 head of garlic': '0.2 Cloves', 'olive oil': '0.05 cup', 'olives': '1.6 large', 'oregano': '0.4 Tbsp', 'parsley': '0.4 Tbsp', 'prunes': '0.1 cup', 'red wine vinegar': '0.05 cup', 'white wine': '0.1 cup'}","['bay leaves', 'brown sugar', 'capers', 'chicken', 'coarse salt and pepper', 'from 1/2 head of garlic', 'olive oil', 'olives', 'oregano', 'parsley', 'prunes', 'red wine vinegar', 'white wine']","1 In a large bowl combine garlic, oregano, salt and pepper to taste, vinegar, olive oil, prunes, olives, capers with caper juice, and bay leaves.Add the chicken pieces and coat completely with the marinade. Cover and let marinate, refrigerated, several hours or overnight.2 Preheat oven to 350°F. Arrange chicken in a single layer in one or two large, shallow baking pans and spoon marinade over it evenly.Sprinkle brown sugar over the chicken pieces and pour white wine around them.3Bake for 50 minutes to 1 hour, basting frequently with the pan juices. Chicken is done when a sharp knife inserted into the thigh pieces, at their thickest point, run with clear yellow juices (not pink).4 With a slotted spoon, move the chicken, prunes, olives, and capers to a serving platter.Pour some of the pan juices over the chicken and sprinkle generously with parsley.Serve remaining juices in a gravy boat."
638257,Chicken Porridge,45,4,https://spoonacular.com/recipeImages/638257-312x231.jpg,[],1,"{'carrot': '0.13 cup', 'chicken breast': '75.0 grams', 'chicken stock': '1.25 cups', 'ginger': '0.06 ', 'ground pepper': '0.13 tsp', 'parsley': '0.08 cup', 'rice': '0.25 cup', 'salt': '0.13 tsp', 'shallots': '0.75 ', 'spring onion': '0.08 cup', 'vegetable oil': '0.13 tsp'}","['carrot', 'chicken breast', 'chicken stock', 'ginger', 'ground pepper', 'parsley', 'rice', 'salt', 'shallots', 'spring onion', 'vegetable oil']","Deep fry shallot till golden brown, drain oil and set aside.  Retain the oil for later use.Wash rice and add oil.Mix rice and oil well.Add chicken stock, chicken breast and carrots and bring to boil.  Turn heat to low and simmer for about 1 hour.  Stir now and then.  When porridge is thicken, turn of heat and dish out the chicken breast and shred it.Put the shredded chicken meat back into the porridge.  Warm it before serving and garnish with spring onion, parsley, ginger and fried shallots and a few drops of shallot's oil."
637999,Chicken Burritos,45,4,https://spoonacular.com/recipeImages/637999-312x231.jpg,['Mexican'],1,"{'avocadoes': '0.75 ', 'chicken meat': '150.0 grams', 'cilantro': '0.25 bunch', 'flour tortillas': '1.0 ', 'lemon juice': '0.25 ', 'onion': '0.25 large', 'pepper': '0.25 teaspoon', 'salt': '0.5 teaspoons', 'tomatoes': '1.0 large'}","['avocadoes', 'chicken meat', 'cilantro', 'flour tortillas', 'lemon juice', 'onion', 'pepper', 'salt', 'tomatoes']","Cut the chicken thighs into one inch sized pieces.Add about 2 teaspoons of salt and 2 teaspoons of pepper. Or do what I always do for dishes that call for salt and pepper. I use Masterfoods Garlic Pepper. Give it a good sprinkle, about 1 tablespoon of it. Set aside to marinate for a couple of hours.Slice the top of the tomatoes off.Using a small spoon, scoop out the soft insides of the tomatoes. This reduces the moisture in the dish and prevents sogginess.Chop the tomatoes up into small bits.Chop the onions into small bits.Place the onions and tomatoes in a large bowl.Chop up a bunch of cilantro. Use as much or as little as you like.Add the cilantro to the onions-tomatoes mixture. Toss together and set aside.Cut a slit round an avocado, against its seed.Holding each side of the cut avocado, twist the avocado open to reveal the seed.Remove the seed and scoop out the flesh.Place the avocado flesh in a large bowl and mash it up evenly till it becomes creamy.Add the tomatoes mixture to the avocados.Combine well.Squeeze in juice from one lemon.Add a generous portion of salt to taste. About 1 to 2 teaspoons.At this point, youll have guacamole. If you like, dish it up in a serving bowl and serve it with chips.Now cook the chicken.Heat a pan with a few tablespoons of cooking oil till its very hot. It has to be very hot or the chicken wont brown.Add the chicken to the pan. Be careful! Itll sizzle and splatter.Turn the pieces over to brown the other side after a few minutes.When the chicken are browned, remove them from the pan and set aside at a warm place.Using a clean, dry pan, toast the tortillas one at a time on each side.They are ready to be used when they are soft and warm.Add a serving of the guacamole mixture.Add a serving of the chicken.Quickly wrap the burrito up. If it cools, the tortilla will crack and it would be impossible to roll it up.Roll over once. Fold in the sides, and roll over again till its fully wrapped.Serve immediately or wrap in aluminum foil and keep them in the oven till ready to eat."
