id,title,readyInMinutes,servings,image,cuisines,dish,ingredients,grocery,instructions
798400,Spicy Black-Eyed Pea Curry with Swiss Chard and Roasted Eggplant,45,6,https://spoonacular.com/recipeImages/798400-312x231.jpg,"['Indian', 'Asian']",1,"{'black eyed peas': '0.33 cups', 'curry powder': '0.33 teaspoons', 'garam masala': '0.08 teaspoon', 'globe eggplant': '0.17 large', 'ground coriander': '0.08 teaspoon', 'ground cumin': '0.08 teaspoon', 'mustard powder': '0.08 teaspoon', 'juice of lemon': '0.5 ', 'olive oil': '0.33 teaspoons', 'red chilies': '0.33 ', 'sea salt': '0.17 teaspoon', 'shallots': '0.33 ', 'swiss chard': '0.17 bunch', 'tomato': '0.17 medium', 'water': '0.83 tablespoons'}","['black eyed peas', 'curry powder', 'garam masala', 'globe eggplant', 'ground coriander', 'ground cumin', 'mustard powder', 'juice of lemon', 'olive oil', 'red chilies', 'sea salt', 'shallots', 'swiss chard', 'tomato', 'water']","Rinse the black-eyed peas and soak in several inches of water for 6 hours or overnight.Drain and rinse, then transfer to a large saucepan and cover with fresh water. Bring to a boil, reduce heat to medium-low, cover, and simmer for 40 to 60 minutes. Take care not to overcook  the beans should be tender but not be falling apart.Drain and set aside.To prepare the eggplant, cut of the stem and bottom edge and then cut in half lengthwise. Score the flesh into diagonal 1-inch lines, then turn and score again until you have a diagonal pattern. Take care not to cut through the skin.Sprinkle with some salt and let sit for 40 minutes. Rinse and squeeze out any excess water.Brush the eggplant with some oil and transfer to a roasting pan.Bake in a preheated 400 oven until the flesh appears collapsed and is wrinkly.Remove from heat and let cool for about 10 minutes, season with a bit of salt, and remove the flesh from the eggplant. If there is too much water, drain in a strainer. Set aside.Heat the oil over medium heat in the same saucepan used to cook the black-eyed peas. When hot, toss in the shallots and chilies and saut for 2 to 3 minutes. Now add the spices and stir for another minute, until fragrant.Add the tomato, cook for another few minutes, and then add the eggplant and black-eyed peas, and cook for another few minutes, stirring often.Pour a few tablespoons of water into the pan and add handfuls of chard at a time until wilted.Add more water as necessary.Add the lemon juice and salt to taste near the end of the cooking time.Remove from heat, cover, and let sit for a few minutes before serving."
646043,Gujarati Dry Mung Bean Curry,45,4,https://spoonacular.com/recipeImages/646043-312x231.jpg,"['Indian', 'Asian']",1,"{'baking powder': '0.25 small pinch', 'chillies': '0.5 medium', 'cinnamon powder': '0.25 teaspoon', 'coriander': '0.06 cup', 'cumin seeds': '0.5 teaspoons', 'curry leaves': '1.5 ', 'garlic': '0.25 tablespoon', 'lemon juice': '0.25 tablespoon', 'mung beans': '0.38 cups', 'mustard seeds': '0.25 teaspoon', 'salt': '1.0 servings', 'sugar': '1.0 servings', 'sunflower oil': '0.25 tablespoon', 'tomato': '0.25 medium', 'turmeric': '0.13 teaspoon'}","['baking powder', 'chillies', 'cinnamon powder', 'coriander', 'cumin seeds', 'curry leaves', 'garlic', 'lemon juice', 'mung beans', 'mustard seeds', 'salt', 'sugar', 'sunflower oil', 'tomato', 'turmeric']","Wash the mung beans and boil them in plenty of hot water with a pinch of baking powder until al-dente. If you have a pressure cooker thats about 6-7 whistles.Drain and set aside.In a large pan heat the oil and add the mustard seeds (wait for them to pop) then add the cumin seeds, asafoetida, curry leaves, garlic and chillies. Saut until aromatic. Obviously dont let it burn.Add the tomatoes, turmeric and mung beans and cook for two minutes. Be careful not to mash it up as you stir.Add the salt, sugar, lemon juice and cinnamon powder and cook for a further two minutes.Throw in the chopped coriander, combine and serve."
716364,Rice and Peas with Coconut Curry Mackerel,45,4,https://spoonacular.com/recipeImages/716364-312x231.jpg,"['Indian', 'Asian']",1,"{'coconut milk': '0.5 cups', 'corn starch': '0.25 tablespoon', 'curry powder': '0.5 tablespoons', 'garlic': '0.25 clove', 'ice cubes': '0.25 cubes', 'mackerel': '0.25 medium piece', 'onion': '0.13 ', 'red kidney beans': '0.13 cup', 'rice': '0.25 cup', 'scotch bonnet chili peppers': '0.75 '}","['coconut milk', 'corn starch', 'curry powder', 'garlic', 'ice cubes', 'mackerel', 'onion', 'red kidney beans', 'rice', 'scotch bonnet chili peppers']","Pour 1 cup of coconut milk in a pot with 1 seasoning cube and allow to boil for a minute.Pour in your rice and peas in the boiling coconut milk and pour 2 cups of water and leave to boil till the rice and peas are soft on low heat.In a separate pot, season and bring the mackerel to boil in the rest of the coconut milk, curry powder and some water.Toss in the chopped onion, scotch bonnet peppers and garlic and allow to simmer on medium heat.Once the fish is cooked, add the corn starch to thicken the sauce and allow to simmer for 4 minutes on low heat.Serve with the rice and peas"
660290,Slow Cooker Lamb Curry,45,8,https://spoonacular.com/recipeImages/660290-312x231.jpg,"['Indian', 'Asian']",1,"{'baking potatoes': '0.25 ', 'beef broth': '0.25 cups', 'butter': '0.25 tablespoons', 'cilantro': '0.13 bunch', 'curry paste': '0.25 tablespoons', 'fennel powder': '0.06 teaspoon', 'garam masala': '0.06 teaspoon', 'garlic': '0.38 cloves', 'ginger': '0.13 teaspoon', 'lamb stew meat': '0.69 pounds', 'mushrooms': '0.75 ounces', 'olive oil': '0.25 tablespoons', 'onion': '0.13 ', 'oregano': '0.13 tablespoon', 'plain yogurt': '0.06 cup', 'rosemary': '0.13 tablespoon', 'salt': '0.06 teaspoon', 'tomato paste': '0.13 can'}","['baking potatoes', 'beef broth', 'butter', 'cilantro', 'curry paste', 'fennel powder', 'garam masala', 'garlic', 'ginger', 'lamb stew meat', 'mushrooms', 'olive oil', 'onion', 'oregano', 'plain yogurt', 'rosemary', 'salt', 'tomato paste']","Pull out your slow cooker and add everything into the pot with the exception of the yogurt.Now turn on your pot, setting it on low for the next 4-6 hours or high for the next 3-5.When the time is up, open up your slow cooker, grab your yogurt and stir it into the curry.Serve over rice."
641122,Curry Leaves Potato Chips,45,3,https://spoonacular.com/recipeImages/641122-312x231.jpg,"['Indian', 'Asian']",0,"{'red skin potatoes': '1.0 ', 'chili powder': '0.33 tsp', 'curry leaves': '1.0 sprigs', 'salt': '0.33 serving', 'oil': '0.33 serving'}","['red skin potatoes', 'chili powder', 'curry leaves', 'salt', 'oil']","Wipe/pat dry potatoes.Mix in chili powder and salt.Heat oil and fry in batches till crunchy and crispy.Remove and keep aside.In the same oil, fry curry leaves till crispy too.Scoop out and add over chips.Crush and toss the leaves with the chips."
642468,Ethiopian Lentil Curry,75,6,https://spoonacular.com/recipeImages/642468-312x231.jpg,"['Indian', 'Asian']",1,"{'amchar masala': '0.17 tablespoon', 'brown lentils': '0.17 cup', 'canned tomatoes': '0.17 can', 'cauliflower': '0.17 ', 'garlic cloves': '0.33 ', 'onion': '0.17 ', 'peas': '0.33 cups', 'plain yogurt': '0.04 cup', 'rajma masala': '0.33 tablespoons', 'tomato paste': '0.17 can', 'vegetable oil': '0.33 tablespoons'}","['amchar masala', 'brown lentils', 'canned tomatoes', 'cauliflower', 'garlic cloves', 'onion', 'peas', 'plain yogurt', 'rajma masala', 'tomato paste', 'vegetable oil']","In a large pot heat oil over medium heat.Add onions and saut until translucent.Add minced garlic and continue to saut for another minute.Combine cauliflower, peas and lentils in the pot, sprinkle with amchar massala and massala molida and saut for 5 minutes.Pour crushed tomatoes and tomato paste into the pot and stir to combine.Add about two cups of water and bring curry to a boil.Reduce heat, cover, and simmer on low until lentils are tender; about an hour.Mix in plain yogurt and serve immediately."
658482,Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan),45,4,https://spoonacular.com/recipeImages/658482-312x231.jpg,"['Indian', 'Asian']",1,"{'acorn squash': '1.0 ', 'basmati rice': '0.13 cup', 'water': '0.25 cup', 'garam masala': '0.75 tablespoons', 'red onion': '0.25 medium', 'peppers': '1.0 small', 'cashew nuts': '0.25 handful', 'saffron': '0.25 serving', 'cilantro': '0.25 handful', 'curry paste': '1.25 tablespoons', 'onion': '0.25 medium', 'salt': '0.25 serving', 'pepper': '0.25 serving', 'pam': '0.25 serving', 'vegetable oil': '0.13 tablespoon', 'white onion': '0.25 medium', 'beefsteak tomato': '0.25 ', 'garlic': '1.0 cloves', 'ginger': '0.5 tablespoons', 'chili powder': '0.25 tablespoon'}","['acorn squash', 'basmati rice', 'water', 'garam masala', 'red onion', 'peppers', 'cashew nuts', 'saffron', 'cilantro', 'curry paste', 'onion', 'salt', 'pepper', 'pam', 'vegetable oil', 'white onion', 'beefsteak tomato', 'garlic', 'ginger', 'chili powder']","Preheat the oven to 400 degrees. On a baking sheet place the squash halves, spray with PAM and sprinkle with 1-2 tbsp garam masala.Place in the oven and BROIL till tender and charred- about 10-15 minutes.While the squashes are roasting, in a large skillet, spray with PAM and add vegetable oil and set over medium heat.Add the cashews and saute until fragrant and slightly darkened.Add onions and peppers, sprinkle with black pepper and saute until soft, about 5-7 minutes. Once the onions and peppers are soft, but now brown, add the soaked basmati rice (make sure not to get any water in it!).Saute for 5-7 minutes. You want to toast the the rice.Remove the squash from the oven and cool for a few minutes before handling. Score the squash into small cubes, WITHOUT cutting through the skin. Scoop the cubes out into a bowl and set aside. Keep the shell aside, DONT throw out!Once the rice is toasted add 1 cup of water, pinch of saffron, cover and cook on medium-low heat, about 15 minutes. You want the rice to be cooked thru, not mushy so dont mix it around too much! Once the rice is cooked, add the cubed squash, tossing gently (you dont want the squash to break and mush around the rice).Add the Biryani paste and toss to coat.Mix in 3/4 of the chopped cilantro. Taste for salt and biryani flavor- it should be strong, spicy and aromatic.In a small skillet, spray with PAM and set over medium-high heat.Add onion slices, and saute without breaking up the circles. Cook until brown-ish about 4-5 minutes. Set aside.Fill each squash bowl with rice, just coming over the top. Top each one with an onion round and sprinkle with remaining chopped cilantro.Serve with yogurt or raita."
641128,Curry Mussels,45,2,https://spoonacular.com/recipeImages/641128-312x231.jpg,"['Indian', 'Asian']",1,"{'mussels': '1.0 kg', 'onion': '0.5 ', 'dry white wine': '75.0 ml', 'crème fraîche': '75.0 ml', 'curry powder': '0.5 tablespoon', 'cayenne pepper': '0.5 teaspoon', 'parsley': '0.5 tablespoon', 'olive oil': '0.5 tablespoon', 'salt and pepper': '0.5 serving'}","['mussels', 'onion', 'dry white wine', 'crème fraîche', 'curry powder', 'cayenne pepper', 'parsley', 'olive oil', 'salt and pepper']","In a big pot or cocotte, put in olive oil and onion. Fry the onions until soft but not brown.Then, put in white wine, parseley, salt, pepper, and cayenne pepper.Stir for a few minutes before putting the mussels in the pot.Put the lid on and cook the mussels for about 2-3 minutes, shaking the pan occasionally.Use tongs to lift out the mussels as they open, putting them into a warm dish. Throw away any mussels that havent opened after 3 minutes.Strain the liquid through a fine sieve into a clean saucepan, leaving behind any grit or sand.Bring to the boil and  boil for 2 minutes.Add the curry powder and crme fraiche, stir. Reheat the sauce without boiling and let the sauce thicken.Serve the mussels in individual bowls with the sauce poured over.Sprinkle with some parsley."
633088,Authentic Jamaican Curry Chicken,45,4,https://spoonacular.com/recipeImages/633088-312x231.jpg,"['Indian', 'Asian']",1,"{'allspice': '0.25 tsp', 'coconut oil': '0.25 tbsp', 'curry powder': '1.5 tbsp', 'garlic': '0.25 tablespoon', 'green bell pepper': '0.25 large', 'onion': '0.13 medium', 'pepper': '0.5 tsp', 'salt': '0.38 teaspoons', 'scallions': '0.75 ', 'scotch bonnet pepper': '0.25 ', 'skinless chicken thighs': '0.75 lb', 'sweet potatoes': '0.5 ', 'thyme': '0.25 tbsp', 'water': '0.5 cups'}","['allspice', 'coconut oil', 'curry powder', 'garlic', 'green bell pepper', 'onion', 'pepper', 'salt', 'scallions', 'scotch bonnet pepper', 'skinless chicken thighs', 'sweet potatoes', 'thyme', 'water']","Season the chicken with all of the ingredients except for the potatoes and water and marinate up to 2 hours or overnight in the fridge.Add the oil to a Dutch oven and on high heat, fry the only the chicken pieces until it is brown and seared on each side for about 10 minutes.After the meat is nice and brown on both sides, add the remaining vegetable marinade, scotch bonnet pepper and water to the pot, cover and bring to a boil.Add the potatoes and lower to a simmer and stew it for about 1 hour until it has a thick consistency."
641111,Curry Beef Over Rice Noodles,45,2,https://spoonacular.com/recipeImages/641111-312x231.jpg,"['Indian', 'Asian']",1,"{'curry powder': '1.0 teaspoons', 'fresh ginger': '0.5 teaspoon', 'garlic': '1.0 cloves', 'lime juice': '1.0 teaspoons', 'red onions': '0.13 cup', 'rice noodles': '1.0 servings', 'roasted peanuts': '0.13 cup', 'round steak': '0.5 pound', 'soy sauce': '1.0 tablespoons'}","['curry powder', 'fresh ginger', 'garlic', 'lime juice', 'red onions', 'rice noodles', 'roasted peanuts', 'round steak', 'soy sauce']","In nonstick skillet, add oil and saut beef over medium-high heat for 3-4 min.Add red onions, garlic, saut for about 4 minutes.Add fresh ginger, sambal oelek, curry powder; cook, stirring, until fragrant, about 45 seconds.Add soy sauce, lime juice and peanuts.  Saut another 30 seconds.Server over rice noodles."
